Date,Value
1/31/2012,18060.77
2/29/2012,18435.89
3/30/2012,18664.18
4/30/2012,18610.21
5/31/2012,17475.57
6/29/2012,18188.43
7/31/2012,18400.01
8/31/2012,18413.74
9/28/2012,18816.87
10/31/2012,18346.94
11/30/2012,18334.52
12/31/2012,18494.91
1/31/2013,19504.85
2/28/2013,19617.06
3/28/2013,20295.46
4/30/2013,20680.67
5/31/2013,21027.54
6/28/2013,20691.36
7/31/2013,21501.6
8/30/2013,20520.79
9/30/2013,20938.93
10/31/2013,21570.32
11/29/2013,22366.19
12/31/2013,23049.8
1/31/2014,21748.3
2/28/2014,22527.87
3/31/2014,22570.16
4/30/2014,22664.37
5/30/2014,22771.19
6/30/2014,22877.65
7/31/2014,22528.45
8/29/2014,23295.25
9/30/2014,23202.1
10/31/2014,23734.98
11/28/2014,24464.48
12/31/2014,24596.86
1/30/2015,23800.62
2/27/2015,25033.76
3/31/2015,24396.27
4/30/2015,24434.98
5/29/2015,24542.94
6/30/2015,23926.08
7/31/2015,24020
8/31/2015,22474.25
9/30/2015,22177.91
10/30/2015,24066.55
11/30/2015,24194.44
12/31/2015,23873.38
1/29/2016,22522.63
2/29/2016,22572.71
3/31/2016,24066.17
4/29/2016,24072.54
5/31/2016,23993.83
6/30/2016,24107.27
7/29/2016,24822.72
8/31/2016,24757.75
9/30/2016,24573.91
10/31/2016,24321.14
11/30/2016,25676.39
12/30/2016,26525.69
1/31/2017,26507.43
2/28/2017,27685.58
3/31/2017,27465.02
4/28/2017,27751.29
5/31/2017,27817.81
6/30/2017,28243.69
7/31/2017,28980.03
8/31/2017,28968.71
9/29/2017,29416.13
10/31/2017,30711.89
11/30/2017,31887.07
12/29/2017,32493.23
1/31/2018,34186.94
2/28/2018,32574.72
3/29/2018,31298.67
4/30/2018,31252.41
5/31/2018,31448.44
6/29/2018,31212.66
7/31/2018,32681.34
8/31/2018,33369.57
9/28/2018,33964.33
10/31/2018,32184.05
11/30/2018,32835.68
12/31/2018,30089.03
1/31/2019,32184.57
2/28/2019,33223.82
3/29/2019,33053.6
4/30/2019,33721.8
5/31/2019,31400.48
6/28/2019,33652.39
7/31/2019,33930.08
8/30/2019,33349.53
9/30/2019,33971.57
10/31/2019,34057.02
11/29/2019,35341.71
12/31/2019,35988.06
1/31/2020,35494.22
2/28/2020,31831.1
3/31/2020,27516.2
4/30/2020,30770.93
5/29/2020,32081.48
6/30/2020,32447.11
7/31/2020,33053.53
8/31/2020,35445.3
9/30/2020,34588.79
10/30/2020,32981.36
11/30/2020,36907.95
12/31/2020,38077.32
1/29/2021,37143.18
2/26/2021,38111.12
3/31/2021,40350.06
4/30/2021,41105.1
5/28/2021,41566.17
6/30/2021,41151.42
7/30/2021,41468.33
8/31/2021,41886.58
9/30/2021,39981.25
10/29/2021,41966.5
11/30/2021,40203.88
12/31/2021,42236.32
1/31/2022,40493.33
2/28/2022,38711.36
3/31/2022,39086.96
4/29/2022,36963.21
5/31/2022,36574.5
6/30/2022,33656.87
7/29/2022,35924.6
8/31/2022,34476.98
9/30/2022,31362.42
10/31/2022,35593.34
11/30/2022,37650.45
12/31/2022,36191.4
1/31/2023,36921.21
2/28/2023,35176.62
3/31/2023,35723.44
4/28/2023,36423.84
5/31/2023,35064.48
6/30/2023,36544.06
7/31/2023,37695.61
8/31/2023,36647.63
9/29/2023,35278.19
10/31/2023,34812.88
11/30/2023,37941.68
12/29/2023,39816.15
1/31/2024,40084.55
2/29/2024,40721.49
3/28/2024,41301.36
4/30/2024,39083.01
5/31/2024,39916.25
6/28/2024,40348.92
7/31/2024,42078.18
8/30/2024,42785.43
9/30/2024,43505.27
10/31/2024,42873.49
11/29/2024,46129.31
12/31/2024,43683.16
1/31/2025,45439.7
2/28/2025,44524.05
3/31/2025,42560.6
4/30/2025,41082.53
5/30/2025,42610.5
6/30/2025,44298.87
7/31/2025,44268.41
8/29/2025,45555.85
9/30/2025,46291.32
10/31/2025,47710.98
11/28/2025,47706.41
12/31/2025,48063.29
