id,region,ticker,date,value_usd
1574,china,gdp,2020-04-22,24834770000000.0
1575,china,gdp,2020-04-23,24834770000000.0
1576,china,gdp,2020-04-24,24834770000000.0
1577,china,gdp,2020-04-25,24834770000000.0
1578,china,gdp,2020-04-26,24834770000000.0
1579,china,gdp,2020-04-27,24834770000000.0
1580,china,gdp,2020-04-28,24834770000000.0
1581,china,gdp,2020-04-29,24834770000000.0
1582,china,gdp,2020-04-30,24834770000000.0
1583,china,gdp,2020-05-01,24834770000000.0
1584,china,gdp,2020-05-02,24834770000000.0
1585,china,gdp,2020-05-03,24834770000000.0
1586,china,gdp,2020-05-04,24834770000000.0
1587,china,gdp,2020-05-05,24834770000000.0
1588,china,gdp,2020-05-06,24834770000000.0
1589,china,gdp,2020-05-07,24834770000000.0
1590,china,gdp,2020-05-08,24834770000000.0
1591,china,gdp,2020-05-09,24834770000000.0
1592,china,gdp,2020-05-10,24834770000000.0
1593,china,gdp,2020-05-11,24834770000000.0
1594,china,gdp,2020-05-12,24834770000000.0
1595,china,gdp,2020-05-13,24834770000000.0
1596,china,gdp,2020-05-14,24834770000000.0
1597,china,gdp,2020-05-15,24834770000000.0
1598,china,gdp,2020-05-16,24834770000000.0
1599,china,gdp,2020-05-17,24834770000000.0
1600,china,gdp,2020-05-18,24834770000000.0
1601,china,gdp,2020-05-19,24834770000000.0
1602,china,gdp,2020-05-20,24834770000000.0
1603,china,gdp,2020-05-21,24834770000000.0
1604,china,gdp,2020-05-22,24834770000000.0
1605,china,gdp,2020-05-23,24834770000000.0
1606,china,gdp,2020-05-24,24834770000000.0
1607,china,gdp,2020-05-25,24834770000000.0
1608,china,gdp,2020-05-26,24834770000000.0
1609,china,gdp,2020-05-27,24834770000000.0
1610,china,gdp,2020-05-28,24834770000000.0
1611,china,gdp,2020-05-29,24834770000000.0
1612,china,gdp,2020-05-30,24834770000000.0
1613,china,gdp,2020-05-31,24834770000000.0
1614,china,gdp,2020-06-01,24834770000000.0
1615,china,gdp,2020-06-02,24834770000000.0
1616,china,gdp,2020-06-03,24834770000000.0
1617,china,gdp,2020-06-04,24834770000000.0
1618,china,gdp,2020-06-05,24834770000000.0
1619,china,gdp,2020-06-06,24834770000000.0
1620,china,gdp,2020-06-07,24834770000000.0
1621,china,gdp,2020-06-08,24834770000000.0
1622,china,gdp,2020-06-09,24834770000000.0
1623,china,gdp,2020-06-10,24834770000000.0
1624,china,gdp,2020-06-11,24834770000000.0
1625,china,gdp,2020-06-12,24834770000000.0
1626,china,gdp,2020-06-13,24834770000000.0
1627,china,gdp,2020-06-14,24834770000000.0
1628,china,gdp,2020-06-15,24834770000000.0
1629,china,gdp,2020-06-16,24834770000000.0
1630,china,gdp,2020-06-17,24834770000000.0
1631,china,gdp,2020-06-18,24834770000000.0
1632,china,gdp,2020-06-19,24834770000000.0
1633,china,gdp,2020-06-20,24834770000000.0
1634,china,gdp,2020-06-21,24834770000000.0
1635,china,gdp,2020-06-22,24834770000000.0
1636,china,gdp,2020-06-23,24834770000000.0
1637,china,gdp,2020-06-24,24834770000000.0
1638,china,gdp,2020-06-25,24834770000000.0
1639,china,gdp,2020-06-26,24834770000000.0
1640,china,gdp,2020-06-27,24834770000000.0
1641,china,gdp,2020-06-28,24834770000000.0
1642,china,gdp,2020-06-29,24834770000000.0
1643,china,gdp,2020-06-30,24834770000000.0
1644,china,gdp,2020-07-01,26435570000000.0
1645,china,gdp,2020-07-02,26435570000000.0
1646,china,gdp,2020-07-03,26435570000000.0
1647,china,gdp,2020-07-04,26435570000000.0
1648,china,gdp,2020-07-05,26435570000000.0
1649,china,gdp,2020-07-06,26435570000000.0
1650,china,gdp,2020-07-07,26435570000000.0
1651,china,gdp,2020-07-08,26435570000000.0
1652,china,gdp,2020-07-09,26435570000000.0
1653,china,gdp,2020-07-10,26435570000000.0
1654,china,gdp,2020-07-11,26435570000000.0
1655,china,gdp,2020-07-12,26435570000000.0
1656,china,gdp,2020-07-13,26435570000000.0
1657,china,gdp,2020-07-14,26435570000000.0
1658,china,gdp,2020-07-15,26435570000000.0
1659,china,gdp,2020-07-16,26435570000000.0
1660,china,gdp,2020-07-17,26435570000000.0
1661,china,gdp,2020-07-18,26435570000000.0
1662,china,gdp,2020-07-19,26435570000000.0
1663,china,gdp,2020-07-20,26435570000000.0
1664,china,gdp,2020-07-21,26435570000000.0
1665,china,gdp,2020-07-22,26435570000000.0
1666,china,gdp,2020-07-23,26435570000000.0
1667,china,gdp,2020-07-24,26435570000000.0
1668,china,gdp,2020-07-25,26435570000000.0
1669,china,gdp,2020-07-26,26435570000000.0
1670,china,gdp,2020-07-27,26435570000000.0
1671,china,gdp,2020-07-28,26435570000000.0
1672,china,gdp,2020-07-29,26435570000000.0
1673,china,gdp,2020-07-30,26435570000000.0
1674,china,gdp,2020-07-31,26435570000000.0
1675,china,gdp,2020-08-01,26435570000000.0
1676,china,gdp,2020-08-02,26435570000000.0
1677,china,gdp,2020-08-03,26435570000000.0
1678,china,gdp,2020-08-04,26435570000000.0
1679,china,gdp,2020-08-05,26435570000000.0
1680,china,gdp,2020-08-06,26435570000000.0
1681,china,gdp,2020-08-07,26435570000000.0
1682,china,gdp,2020-08-08,26435570000000.0
1683,china,gdp,2020-08-09,26435570000000.0
1684,china,gdp,2020-08-10,26435570000000.0
1685,china,gdp,2020-08-11,26435570000000.0
1686,china,gdp,2020-08-12,26435570000000.0
1687,china,gdp,2020-08-13,26435570000000.0
1688,china,gdp,2020-08-14,26435570000000.0
1689,china,gdp,2020-08-15,26435570000000.0
1690,china,gdp,2020-08-16,26435570000000.0
1691,china,gdp,2020-08-17,26435570000000.0
1692,china,gdp,2020-08-18,26435570000000.0
1693,china,gdp,2020-08-19,26435570000000.0
1694,china,gdp,2020-08-20,26435570000000.0
1695,china,gdp,2020-08-21,26435570000000.0
1696,china,gdp,2020-08-22,26435570000000.0
1697,china,gdp,2020-08-23,26435570000000.0
1698,china,gdp,2020-08-24,26435570000000.0
1699,china,gdp,2020-08-25,26435570000000.0
1700,china,gdp,2020-08-26,26435570000000.0
1701,china,gdp,2020-08-27,26435570000000.0
1702,china,gdp,2020-08-28,26435570000000.0
1703,china,gdp,2020-08-29,26435570000000.0
1704,china,gdp,2020-08-30,26435570000000.0
1705,china,gdp,2020-08-31,26435570000000.0
1706,china,gdp,2020-09-01,26435570000000.0
1707,china,gdp,2020-09-02,26435570000000.0
1708,china,gdp,2020-09-03,26435570000000.0
1709,china,gdp,2020-09-04,26435570000000.0
1710,china,gdp,2020-09-05,26435570000000.0
1711,china,gdp,2020-09-06,26435570000000.0
1712,china,gdp,2020-09-07,26435570000000.0
1713,china,gdp,2020-09-08,26435570000000.0
1714,china,gdp,2020-09-09,26435570000000.0
1715,china,gdp,2020-09-10,26435570000000.0
1716,china,gdp,2020-09-11,26435570000000.0
1717,china,gdp,2020-09-12,26435570000000.0
1718,china,gdp,2020-09-13,26435570000000.0
1719,china,gdp,2020-09-14,26435570000000.0
1720,china,gdp,2020-09-15,26435570000000.0
1721,china,gdp,2020-09-16,26435570000000.0
1722,china,gdp,2020-09-17,26435570000000.0
1723,china,gdp,2020-09-18,26435570000000.0
1724,china,gdp,2020-09-19,26435570000000.0
1725,china,gdp,2020-09-20,26435570000000.0
1726,china,gdp,2020-09-21,26435570000000.0
1727,china,gdp,2020-09-22,26435570000000.0
1728,china,gdp,2020-09-23,26435570000000.0
1729,china,gdp,2020-09-24,26435570000000.0
1730,china,gdp,2020-09-25,26435570000000.0
1731,china,gdp,2020-09-26,26435570000000.0
1732,china,gdp,2020-09-27,26435570000000.0
1733,china,gdp,2020-09-28,26435570000000.0
1734,china,gdp,2020-09-29,26435570000000.0
1735,china,gdp,2020-09-30,26435570000000.0
1736,china,gdp,2020-10-01,29561880000000.0
1737,china,gdp,2020-10-02,29561880000000.0
1738,china,gdp,2020-10-03,29561880000000.0
1739,china,gdp,2020-10-04,29561880000000.0
1740,china,gdp,2020-10-05,29561880000000.0
1741,china,gdp,2020-10-06,29561880000000.0
1742,china,gdp,2020-10-07,29561880000000.0
1743,china,gdp,2020-10-08,29561880000000.0
1744,china,gdp,2020-10-09,29561880000000.0
1745,china,gdp,2020-10-10,29561880000000.0
1746,china,gdp,2020-10-11,29561880000000.0
1747,china,gdp,2020-10-12,29561880000000.0
1748,china,gdp,2020-10-13,29561880000000.0
1749,china,gdp,2020-10-14,29561880000000.0
1750,china,gdp,2020-10-15,29561880000000.0
1751,china,gdp,2020-10-16,29561880000000.0
1752,china,gdp,2020-10-17,29561880000000.0
1753,china,gdp,2020-10-18,29561880000000.0
1754,china,gdp,2020-10-19,29561880000000.0
1755,china,gdp,2020-10-20,29561880000000.0
1756,china,gdp,2020-10-21,29561880000000.0
1757,china,gdp,2020-10-22,29561880000000.0
1758,china,gdp,2020-10-23,29561880000000.0
1759,china,gdp,2020-10-24,29561880000000.0
1760,china,gdp,2020-10-25,29561880000000.0
1761,china,gdp,2020-10-26,29561880000000.0
1762,china,gdp,2020-10-27,29561880000000.0
1763,china,gdp,2020-10-28,29561880000000.0
1764,china,gdp,2020-10-29,29561880000000.0
1765,china,gdp,2020-10-30,29561880000000.0
1766,china,gdp,2020-10-31,29561880000000.0
1767,china,gdp,2020-11-01,29561880000000.0
1768,china,gdp,2020-11-02,29561880000000.0
1769,china,gdp,2020-11-03,29561880000000.0
1770,china,gdp,2020-11-04,29561880000000.0
1771,china,gdp,2020-11-05,29561880000000.0
1772,china,gdp,2020-11-06,29561880000000.0
1773,china,gdp,2020-11-07,29561880000000.0
1774,china,gdp,2020-11-08,29561880000000.0
1775,china,gdp,2020-11-09,29561880000000.0
1776,china,gdp,2020-11-10,29561880000000.0
1777,china,gdp,2020-11-11,29561880000000.0
1778,china,gdp,2020-11-12,29561880000000.0
1779,china,gdp,2020-11-13,29561880000000.0
1780,china,gdp,2020-11-14,29561880000000.0
1781,china,gdp,2020-11-15,29561880000000.0
1782,china,gdp,2020-11-16,29561880000000.0
1783,china,gdp,2020-11-17,29561880000000.0
1784,china,gdp,2020-11-18,29561880000000.0
1785,china,gdp,2020-11-19,29561880000000.0
1786,china,gdp,2020-11-20,29561880000000.0
1787,china,gdp,2020-11-21,29561880000000.0
1788,china,gdp,2020-11-22,29561880000000.0
1789,china,gdp,2020-11-23,29561880000000.0
1790,china,gdp,2020-11-24,29561880000000.0
1791,china,gdp,2020-11-25,29561880000000.0
1792,china,gdp,2020-11-26,29561880000000.0
1793,china,gdp,2020-11-27,29561880000000.0
1794,china,gdp,2020-11-28,29561880000000.0
1795,china,gdp,2020-11-29,29561880000000.0
1796,china,gdp,2020-11-30,29561880000000.0
1797,china,gdp,2020-12-01,29561880000000.0
1798,china,gdp,2020-12-02,29561880000000.0
1799,china,gdp,2020-12-03,29561880000000.0
1800,china,gdp,2020-12-04,29561880000000.0
1801,china,gdp,2020-12-05,29561880000000.0
1802,china,gdp,2020-12-06,29561880000000.0
1803,china,gdp,2020-12-07,29561880000000.0
1804,china,gdp,2020-12-08,29561880000000.0
1805,china,gdp,2020-12-09,29561880000000.0
1806,china,gdp,2020-12-10,29561880000000.0
1807,china,gdp,2020-12-11,29561880000000.0
1808,china,gdp,2020-12-12,29561880000000.0
1809,china,gdp,2020-12-13,29561880000000.0
1810,china,gdp,2020-12-14,29561880000000.0
1811,china,gdp,2020-12-15,29561880000000.0
1812,china,gdp,2020-12-16,29561880000000.0
1813,china,gdp,2020-12-17,29561880000000.0
1814,china,gdp,2020-12-18,29561880000000.0
1815,china,gdp,2020-12-19,29561880000000.0
1816,china,gdp,2020-12-20,29561880000000.0
1817,china,gdp,2020-12-21,29561880000000.0
1818,china,gdp,2020-12-22,29561880000000.0
1819,china,gdp,2020-12-23,29561880000000.0
1820,china,gdp,2020-12-24,29561880000000.0
1821,china,gdp,2020-12-25,29561880000000.0
1822,china,gdp,2020-12-26,29561880000000.0
1823,china,gdp,2020-12-27,29561880000000.0
1824,china,gdp,2020-12-28,29561880000000.0
1825,china,gdp,2020-12-29,29561880000000.0
1826,china,gdp,2020-12-30,29561880000000.0
1827,china,gdp,2020-12-31,29561880000000.0
1828,china,gdp,2021-01-01,24920020000000.0
1829,china,gdp,2021-01-02,24920020000000.0
1830,china,gdp,2021-01-03,24920020000000.0
1831,china,gdp,2021-01-04,24920020000000.0
1832,china,gdp,2021-01-05,24920020000000.0
1833,china,gdp,2021-01-06,24920020000000.0
1834,china,gdp,2021-01-07,24920020000000.0
1835,china,gdp,2021-01-08,24920020000000.0
1836,china,gdp,2021-01-09,24920020000000.0
1837,china,gdp,2021-01-10,24920020000000.0
1838,china,gdp,2021-01-11,24920020000000.0
1839,china,gdp,2021-01-12,24920020000000.0
1840,china,gdp,2021-01-13,24920020000000.0
1841,china,gdp,2021-01-14,24920020000000.0
1842,china,gdp,2021-01-15,24920020000000.0
1843,china,gdp,2021-01-16,24920020000000.0
1844,china,gdp,2021-01-17,24920020000000.0
1845,china,gdp,2021-01-18,24920020000000.0
1846,china,gdp,2021-01-19,24920020000000.0
1847,china,gdp,2021-01-20,24920020000000.0
1848,china,gdp,2021-01-21,24920020000000.0
1849,china,gdp,2021-01-22,24920020000000.0
1850,china,gdp,2021-01-23,24920020000000.0
1851,china,gdp,2021-01-24,24920020000000.0
1852,china,gdp,2021-01-25,24920020000000.0
1853,china,gdp,2021-01-26,24920020000000.0
1854,china,gdp,2021-01-27,24920020000000.0
1855,china,gdp,2021-01-28,24920020000000.0
1856,china,gdp,2021-01-29,24920020000000.0
1857,china,gdp,2021-01-30,24920020000000.0
1858,china,gdp,2021-01-31,24920020000000.0
1859,china,gdp,2021-02-01,24920020000000.0
1860,china,gdp,2021-02-02,24920020000000.0
1861,china,gdp,2021-02-03,24920020000000.0
1862,china,gdp,2021-02-04,24920020000000.0
1863,china,gdp,2021-02-05,24920020000000.0
1864,china,gdp,2021-02-06,24920020000000.0
1865,china,gdp,2021-02-07,24920020000000.0
1866,china,gdp,2021-02-08,24920020000000.0
1867,china,gdp,2021-02-09,24920020000000.0
1868,china,gdp,2021-02-10,24920020000000.0
1869,china,gdp,2021-02-11,24920020000000.0
1870,china,gdp,2021-02-12,24920020000000.0
1871,china,gdp,2021-02-13,24920020000000.0
1872,china,gdp,2021-02-14,24920020000000.0
1873,china,gdp,2021-02-15,24920020000000.0
1874,china,gdp,2021-02-16,24920020000000.0
1875,china,gdp,2021-02-17,24920020000000.0
1876,china,gdp,2021-02-18,24920020000000.0
1877,china,gdp,2021-02-19,24920020000000.0
1878,china,gdp,2021-02-20,24920020000000.0
1879,china,gdp,2021-02-21,24920020000000.0
1880,china,gdp,2021-02-22,24920020000000.0
1881,china,gdp,2021-02-23,24920020000000.0
1882,china,gdp,2021-02-24,24920020000000.0
1883,china,gdp,2021-02-25,24920020000000.0
1884,china,gdp,2021-02-26,24920020000000.0
1885,china,gdp,2021-02-27,24920020000000.0
1886,china,gdp,2021-02-28,24920020000000.0
1887,china,gdp,2021-03-01,24920020000000.0
1888,china,gdp,2021-03-02,24920020000000.0
1889,china,gdp,2021-03-03,24920020000000.0
1890,china,gdp,2021-03-04,24920020000000.0
1891,china,gdp,2021-03-05,24920020000000.0
1892,china,gdp,2021-03-06,24920020000000.0
1893,china,gdp,2021-03-07,24920020000000.0
1894,china,gdp,2021-03-08,24920020000000.0
1895,china,gdp,2021-03-09,24920020000000.0
1896,china,gdp,2021-03-10,24920020000000.0
1897,china,gdp,2021-03-11,24920020000000.0
1898,china,gdp,2021-03-12,24920020000000.0
1899,china,gdp,2021-03-13,24920020000000.0
1900,china,gdp,2021-03-14,24920020000000.0
1901,china,gdp,2021-03-15,24920020000000.0
1902,china,gdp,2021-03-16,24920020000000.0
1903,china,gdp,2021-03-17,24920020000000.0
1904,china,gdp,2021-03-18,24920020000000.0
1905,china,gdp,2021-03-19,24920020000000.0
1906,china,gdp,2021-03-20,24920020000000.0
1907,china,gdp,2021-03-21,24920020000000.0
1908,china,gdp,2021-03-22,24920020000000.0
1909,china,gdp,2021-03-23,24920020000000.0
1910,china,gdp,2021-03-24,24920020000000.0
1911,china,gdp,2021-03-25,24920020000000.0
1912,china,gdp,2021-03-26,24920020000000.0
1913,china,gdp,2021-03-27,24920020000000.0
1914,china,gdp,2021-03-28,24920020000000.0
1915,china,gdp,2021-03-29,24920020000000.0
1916,china,gdp,2021-03-30,24920020000000.0
1917,china,gdp,2021-03-31,24920020000000.0
1918,china,gdp,2021-04-01,28284920000000.0
1919,china,gdp,2021-04-02,28284920000000.0
1920,china,gdp,2021-04-03,28284920000000.0
1921,china,gdp,2021-04-04,28284920000000.0
1922,china,gdp,2021-04-05,28284920000000.0
1923,china,gdp,2021-04-06,28284920000000.0
1924,china,gdp,2021-04-07,28284920000000.0
1925,china,gdp,2021-04-08,28284920000000.0
1926,china,gdp,2021-04-09,28284920000000.0
1927,china,gdp,2021-04-10,28284920000000.0
1928,china,gdp,2021-04-11,28284920000000.0
1929,china,gdp,2021-04-12,28284920000000.0
1930,china,gdp,2021-04-13,28284920000000.0
1931,china,gdp,2021-04-14,28284920000000.0
1932,china,gdp,2021-04-15,28284920000000.0
1933,china,gdp,2021-04-16,28284920000000.0
1934,china,gdp,2021-04-17,28284920000000.0
1935,china,gdp,2021-04-18,28284920000000.0
1936,china,gdp,2021-04-19,28284920000000.0
1937,china,gdp,2021-04-20,28284920000000.0
1938,china,gdp,2021-04-21,28284920000000.0
1939,china,gdp,2021-04-22,28284920000000.0
1940,china,gdp,2021-04-23,28284920000000.0
1941,china,gdp,2021-04-24,28284920000000.0
1942,china,gdp,2021-04-25,28284920000000.0
1943,china,gdp,2021-04-26,28284920000000.0
1944,china,gdp,2021-04-27,28284920000000.0
1945,china,gdp,2021-04-28,28284920000000.0
1946,china,gdp,2021-04-29,28284920000000.0
1947,china,gdp,2021-04-30,28284920000000.0
1948,china,gdp,2021-05-01,28284920000000.0
1949,china,gdp,2021-05-02,28284920000000.0
1950,china,gdp,2021-05-03,28284920000000.0
1951,china,gdp,2021-05-04,28284920000000.0
1952,china,gdp,2021-05-05,28284920000000.0
1953,china,gdp,2021-05-06,28284920000000.0
1954,china,gdp,2021-05-07,28284920000000.0
1955,china,gdp,2021-05-08,28284920000000.0
1956,china,gdp,2021-05-09,28284920000000.0
1957,china,gdp,2021-05-10,28284920000000.0
1958,china,gdp,2021-05-11,28284920000000.0
1959,china,gdp,2021-05-12,28284920000000.0
1960,china,gdp,2021-05-13,28284920000000.0
1961,china,gdp,2021-05-14,28284920000000.0
1962,china,gdp,2021-05-15,28284920000000.0
1963,china,gdp,2021-05-16,28284920000000.0
1964,china,gdp,2021-05-17,28284920000000.0
1965,china,gdp,2021-05-18,28284920000000.0
1966,china,gdp,2021-05-19,28284920000000.0
1967,china,gdp,2021-05-20,28284920000000.0
1968,china,gdp,2021-05-21,28284920000000.0
1969,china,gdp,2021-05-22,28284920000000.0
1970,china,gdp,2021-05-23,28284920000000.0
1971,china,gdp,2021-05-24,28284920000000.0
1972,china,gdp,2021-05-25,28284920000000.0
1973,china,gdp,2021-05-26,28284920000000.0
1974,china,gdp,2021-05-27,28284920000000.0
1975,china,gdp,2021-05-28,28284920000000.0
1976,china,gdp,2021-05-29,28284920000000.0
1977,china,gdp,2021-05-30,28284920000000.0
1978,china,gdp,2021-05-31,28284920000000.0
1979,china,gdp,2021-06-01,28284920000000.0
1980,china,gdp,2021-06-02,28284920000000.0
1981,china,gdp,2021-06-03,28284920000000.0
1982,china,gdp,2021-06-04,28284920000000.0
1983,china,gdp,2021-06-05,28284920000000.0
1984,china,gdp,2021-06-06,28284920000000.0
1985,china,gdp,2021-06-07,28284920000000.0
1986,china,gdp,2021-06-08,28284920000000.0
1987,china,gdp,2021-06-09,28284920000000.0
1988,china,gdp,2021-06-10,28284920000000.0
1989,china,gdp,2021-06-11,28284920000000.0
1990,china,gdp,2021-06-12,28284920000000.0
1991,china,gdp,2021-06-13,28284920000000.0
1992,china,gdp,2021-06-14,28284920000000.0
1993,china,gdp,2021-06-15,28284920000000.0
1994,china,gdp,2021-06-16,28284920000000.0
1995,china,gdp,2021-06-17,28284920000000.0
1996,china,gdp,2021-06-18,28284920000000.0
1997,china,gdp,2021-06-19,28284920000000.0
1998,china,gdp,2021-06-20,28284920000000.0
1999,china,gdp,2021-06-21,28284920000000.0
2000,china,gdp,2021-06-22,28284920000000.0
2001,china,gdp,2021-06-23,28284920000000.0
2002,china,gdp,2021-06-24,28284920000000.0
2003,china,gdp,2021-06-25,28284920000000.0
2004,china,gdp,2021-06-26,28284920000000.0
2005,china,gdp,2021-06-27,28284920000000.0
2006,china,gdp,2021-06-28,28284920000000.0
2007,china,gdp,2021-06-29,28284920000000.0
2008,china,gdp,2021-06-30,28284920000000.0
2009,china,gdp,2021-07-01,29128810000000.0
2010,china,gdp,2021-07-02,29128810000000.0
2011,china,gdp,2021-07-03,29128810000000.0
2012,china,gdp,2021-07-04,29128810000000.0
2013,china,gdp,2021-07-05,29128810000000.0
2014,china,gdp,2021-07-06,29128810000000.0
2015,china,gdp,2021-07-07,29128810000000.0
2016,china,gdp,2021-07-08,29128810000000.0
2017,china,gdp,2021-07-09,29128810000000.0
2018,china,gdp,2021-07-10,29128810000000.0
2019,china,gdp,2021-07-11,29128810000000.0
2020,china,gdp,2021-07-12,29128810000000.0
2021,china,gdp,2021-07-13,29128810000000.0
2022,china,gdp,2021-07-14,29128810000000.0
2023,china,gdp,2021-07-15,29128810000000.0
2024,china,gdp,2021-07-16,29128810000000.0
2025,china,gdp,2021-07-17,29128810000000.0
2026,china,gdp,2021-07-18,29128810000000.0
2027,china,gdp,2021-07-19,29128810000000.0
2028,china,gdp,2021-07-20,29128810000000.0
2029,china,gdp,2021-07-21,29128810000000.0
2030,china,gdp,2021-07-22,29128810000000.0
2031,china,gdp,2021-07-23,29128810000000.0
2032,china,gdp,2021-07-24,29128810000000.0
2033,china,gdp,2021-07-25,29128810000000.0
2034,china,gdp,2021-07-26,29128810000000.0
2035,china,gdp,2021-07-27,29128810000000.0
2036,china,gdp,2021-07-28,29128810000000.0
2037,china,gdp,2021-07-29,29128810000000.0
2038,china,gdp,2021-07-30,29128810000000.0
2039,china,gdp,2021-07-31,29128810000000.0
2040,china,gdp,2021-08-01,29128810000000.0
2041,china,gdp,2021-08-02,29128810000000.0
2042,china,gdp,2021-08-03,29128810000000.0
2043,china,gdp,2021-08-04,29128810000000.0
2044,china,gdp,2021-08-05,29128810000000.0
2045,china,gdp,2021-08-06,29128810000000.0
2046,china,gdp,2021-08-07,29128810000000.0
2047,china,gdp,2021-08-08,29128810000000.0
2048,china,gdp,2021-08-09,29128810000000.0
2049,china,gdp,2021-08-10,29128810000000.0
2050,china,gdp,2021-08-11,29128810000000.0
2051,china,gdp,2021-08-12,29128810000000.0
2052,china,gdp,2021-08-13,29128810000000.0
2053,china,gdp,2021-08-14,29128810000000.0
2054,china,gdp,2021-08-15,29128810000000.0
2055,china,gdp,2021-08-16,29128810000000.0
2056,china,gdp,2021-08-17,29128810000000.0
2057,china,gdp,2021-08-18,29128810000000.0
2058,china,gdp,2021-08-19,29128810000000.0
2059,china,gdp,2021-08-20,29128810000000.0
2060,china,gdp,2021-08-21,29128810000000.0
2061,china,gdp,2021-08-22,29128810000000.0
2062,china,gdp,2021-08-23,29128810000000.0
2063,china,gdp,2021-08-24,29128810000000.0
2064,china,gdp,2021-08-25,29128810000000.0
2065,china,gdp,2021-08-26,29128810000000.0
2066,china,gdp,2021-08-27,29128810000000.0
2067,china,gdp,2021-08-28,29128810000000.0
2068,china,gdp,2021-08-29,29128810000000.0
2069,china,gdp,2021-08-30,29128810000000.0
2070,china,gdp,2021-08-31,29128810000000.0
2071,china,gdp,2021-09-01,29128810000000.0
2072,china,gdp,2021-09-02,29128810000000.0
2073,china,gdp,2021-09-03,29128810000000.0
2074,china,gdp,2021-09-04,29128810000000.0
2075,china,gdp,2021-09-05,29128810000000.0
2076,china,gdp,2021-09-06,29128810000000.0
2077,china,gdp,2021-09-07,29128810000000.0
2078,china,gdp,2021-09-08,29128810000000.0
2079,china,gdp,2021-09-09,29128810000000.0
2080,china,gdp,2021-09-10,29128810000000.0
2081,china,gdp,2021-09-11,29128810000000.0
2082,china,gdp,2021-09-12,29128810000000.0
2083,china,gdp,2021-09-13,29128810000000.0
2084,china,gdp,2021-09-14,29128810000000.0
2085,china,gdp,2021-09-15,29128810000000.0
2086,china,gdp,2021-09-16,29128810000000.0
2087,china,gdp,2021-09-17,29128810000000.0
2088,china,gdp,2021-09-18,29128810000000.0
2089,china,gdp,2021-09-19,29128810000000.0
2090,china,gdp,2021-09-20,29128810000000.0
2091,china,gdp,2021-09-21,29128810000000.0
2092,china,gdp,2021-09-22,29128810000000.0
2093,china,gdp,2021-09-23,29128810000000.0
2094,china,gdp,2021-09-24,29128810000000.0
2095,china,gdp,2021-09-25,29128810000000.0
2096,china,gdp,2021-09-26,29128810000000.0
2097,china,gdp,2021-09-27,29128810000000.0
2098,china,gdp,2021-09-28,29128810000000.0
2099,china,gdp,2021-09-29,29128810000000.0
2100,china,gdp,2021-09-30,29128810000000.0
2101,china,gdp,2021-10-01,32589940000000.0
2102,china,gdp,2021-10-02,32589940000000.0
2103,china,gdp,2021-10-03,32589940000000.0
2104,china,gdp,2021-10-04,32589940000000.0
2105,china,gdp,2021-10-05,32589940000000.0
2106,china,gdp,2021-10-06,32589940000000.0
2107,china,gdp,2021-10-07,32589940000000.0
2108,china,gdp,2021-10-08,32589940000000.0
2109,china,gdp,2021-10-09,32589940000000.0
2110,china,gdp,2021-10-10,32589940000000.0
2111,china,gdp,2021-10-11,32589940000000.0
2112,china,gdp,2021-10-12,32589940000000.0
2113,china,gdp,2021-10-13,32589940000000.0
2114,china,gdp,2021-10-14,32589940000000.0
2115,china,gdp,2021-10-15,32589940000000.0
2116,china,gdp,2021-10-16,32589940000000.0
2117,china,gdp,2021-10-17,32589940000000.0
2118,china,gdp,2021-10-18,32589940000000.0
2119,china,gdp,2021-10-19,32589940000000.0
2120,china,gdp,2021-10-20,32589940000000.0
2121,china,gdp,2021-10-21,32589940000000.0
2122,china,gdp,2021-10-22,32589940000000.0
2123,china,gdp,2021-10-23,32589940000000.0
2124,china,gdp,2021-10-24,32589940000000.0
2125,china,gdp,2021-10-25,32589940000000.0
2126,china,gdp,2021-10-26,32589940000000.0
2127,china,gdp,2021-10-27,32589940000000.0
2128,china,gdp,2021-10-28,32589940000000.0
2129,china,gdp,2021-10-29,32589940000000.0
2130,china,gdp,2021-10-30,32589940000000.0
2131,china,gdp,2021-10-31,32589940000000.0
2132,china,gdp,2021-11-01,32589940000000.0
2133,china,gdp,2021-11-02,32589940000000.0
2134,china,gdp,2021-11-03,32589940000000.0
2135,china,gdp,2021-11-04,32589940000000.0
2136,china,gdp,2021-11-05,32589940000000.0
2137,china,gdp,2021-11-06,32589940000000.0
2138,china,gdp,2021-11-07,32589940000000.0
2139,china,gdp,2021-11-08,32589940000000.0
2140,china,gdp,2021-11-09,32589940000000.0
2141,china,gdp,2021-11-10,32589940000000.0
2142,china,gdp,2021-11-11,32589940000000.0
2143,china,gdp,2021-11-12,32589940000000.0
2144,china,gdp,2021-11-13,32589940000000.0
2145,china,gdp,2021-11-14,32589940000000.0
2146,china,gdp,2021-11-15,32589940000000.0
2147,china,gdp,2021-11-16,32589940000000.0
2148,china,gdp,2021-11-17,32589940000000.0
2149,china,gdp,2021-11-18,32589940000000.0
2150,china,gdp,2021-11-19,32589940000000.0
2151,china,gdp,2021-11-20,32589940000000.0
2152,china,gdp,2021-11-21,32589940000000.0
2153,china,gdp,2021-11-22,32589940000000.0
2154,china,gdp,2021-11-23,32589940000000.0
2155,china,gdp,2021-11-24,32589940000000.0
