Price,Open,High,Low,Close,Volume
Ticker,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E
Date,,,,,
3/20/2015,3676.139892578125,3738.199951171875,3672.600098,3726.070068359375,109097800
3/23/2015,3718.449951171875,3718.449951171875,3688.72998,3699.040039,51274900
3/24/2015,3690.919922,3742.419922,3677.310059,3731.350098,59795700
3/25/2015,3724.75,3730.800048828125,3680.149902,3684.040039,47995000
3/26/2015,3664.149902,3669.790039,3616.75,3669.790039,63870800
3/27/2015,3677.709961,3694.459961,3657.780029296875,3679.030029296875,50590400
3/30/2015,3689.389892578125,3730.899902,3689.389892578125,3727.800048828125,50116800
3/31/2015,3724.360107421875,3738.409912109375,3688.550048828125,3697.379883,59078300
4/1/2015,3688.179931640625,3748.629883,3675.290039,3714.889892578125,58485600
4/2/2015,3713.739990234375,3723.340087890625,3705.649902,3715.27002,38724600
4/7/2015,3729.27002,3778.739990234375,3729.27002,3768.719970703125,56005100
4/8/2015,3764.600098,3774.090087890625,3736.320068359375,3742.629883,45093900
4/9/2015,3752.659912109375,3781.790039,3751.189941,3781.790039,40342400
4/10/2015,3790.260009765625,3816.760009765625,3789.639892578125,3816.760009765625,51095900
4/13/2015,3813.959961,3836.280029296875,3807.72998,3828.780029296875,38543000
4/14/2015,3820.129883,3822.919922,3766.810059,3784.530029296875,65911500
4/15/2015,3790.560059,3816.320068359375,3786.360107421875,3803.550048828125,54169700
4/16/2015,3801.379883,3801.379883,3749.159912109375,3751.719970703125,63535100
4/17/2015,3748.090087890625,3758.52002,3668.879883,3674.050048828125,86113100
4/20/2015,3682.320068359375,3718.199951171875,3682.320068359375,3718.040039,46877300
4/21/2015,3727.149902,3757.120117,3707.469970703125,3719.379883,63806600
4/22/2015,3727.100098,3750.100098,3685.189941,3724.489990234375,63675000
4/23/2015,3725.679931640625,3736.969970703125,3669.219970703125,3697.879883,53644300
4/24/2015,3707,3739.110107421875,3687.52002,3713.959961,62083900
4/27/2015,3715.97998,3782.290039,3675.239990234375,3771.449951171875,60680900
4/28/2015,3765.25,3768.580078,3694.409912109375,3715.419922,55667300
4/29/2015,3719.449951171875,3734.620117,3612.290039,3617.110107421875,67750000
4/30/2015,3609.510009765625,3641.77002,3577.689941,3615.590087890625,76545800
5/4/2015,3615.300048828125,3654.820068359375,3584.129883,3632.939941,45715300
5/5/2015,3628.530029296875,3666.469970703125,3544.159912109375,3546.560059,67870300
5/6/2015,3546.590087890625,3585.360107421875,3527.5,3558.030029296875,64176600
5/7/2015,3538.02002,3567.080078,3484.070068359375,3556.209961,70211800
5/8/2015,3570.689941,3649.790039,3564.070068359375,3649.47998,66281600
5/11/2015,3635.810059,3635.810059,3606.590087890625,3624.409912109375,51927800
5/12/2015,3608.939941,3608.939941,3543.27002,3573.100098,73516900
5/13/2015,3581.350098,3614.540039,3539.669922,3553.419922,66906200
5/15/2015,3609.649902,3627.27002,3554.850098,3573.070068359375,62286900
5/18/2015,3571.489990234375,3595.330078,3531.22998,3589.219970703125,51197600
5/19/2015,3610.239990234375,3675.070068359375,3610.239990234375,3670.52002,60913000
5/20/2015,3668.489990234375,3688.389892578125,3651.899902,3683.47998,42859400
5/21/2015,3676.419922,3689.02002,3660.02002,3688.719970703125,40977300
5/22/2015,3686.629883,3691.419922,3669.129883,3679.139892578125,34305600
5/26/2015,3655.370117,3675.169922,3604.899902,3619.300048828125,60615900
5/27/2015,3632.010009765625,3690.570068359375,3618.860107421875,3682.870117,63817200
5/28/2015,3667.260009765625,3672.179931640625,3622.919922,3650.709961,40922400
5/29/2015,3651.360107421875,3656.989990234375,3569.760009765625,3570.780029296875,69471800
6/1/2015,3582.080078,3602.209961,3552.72998,3575.040039,42198600
6/2/2015,3588.699951171875,3590.510009765625,3532.010009765625,3561.889892578125,53236400
6/3/2015,3569.790039,3622.52002,3555.530029296875,3583.820068359375,52345800
6/4/2015,3571.260009765625,3595.689941,3509.719970703125,3556.379883,60478200
6/5/2015,3532.239990234375,3539.820068359375,3494.679931640625,3510.010009765625,56725100
6/8/2015,3498.969970703125,3515.860107421875,3468.310059,3468.310059,42873600
6/9/2015,3463.179931640625,3475.580078,3410.22998,3456.790039,55891300
6/10/2015,3443.129883,3540.350098,3430.969970703125,3526.47998,53022000
6/11/2015,3519.27002,3589.330078,3514.679931640625,3551.909912109375,54513700
6/12/2015,3545.090087890625,3557.889892578125,3465.760009765625,3502.77002,50597900
6/15/2015,3479.780029296875,3479.780029296875,3426.760009765625,3438.070068359375,48070500
6/16/2015,3419.030029296875,3465.080078,3386.540039,3454.090087890625,55880100
6/17/2015,3453.429931640625,3469.590087890625,3416.830078,3428.760009765625,46300000
6/18/2015,3421.649902,3451.719970703125,3374.179931640625,3450.449951171875,67811000
6/19/2015,3453.600098,3498.379883,3446.5,3455.800048828125,92698000
6/22/2015,3497.090087890625,3601.879883,3497.090087890625,3596.070068359375,81570600
6/23/2015,3620.02002,3651.310059,3613.510009765625,3625.969970703125,63103600
